step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
40900,670105600,1.264782e+16,6.499027,6.508776,6.480731
41000,671744000,1.267874e+16,6.495687,6.502265,6.472806
41100,673382400,1.270967e+16,6.478017,6.515358,6.481751
41200,675020800,1.274059e+16,6.480143,6.508760,6.475204
41300,676659200,1.277151e+16,6.475595,6.502456,6.469372
41400,678297600,1.280244e+16,6.494648,6.506176,6.473559
41500,679936000,1.283336e+16,6.497341,6.504702,6.472301
41600,681574400,1.286429e+16,6.458078,6.497162,6.465192
41700,683212800,1.289521e+16,6.471056,6.497679,6.464849
41800,684851200,1.292613e+16,6.458867,6.501821,6.464712
41900,686489600,1.295706e+16,6.481792,6.493343,6.458160
42000,688128000,1.298798e+16,6.496666,6.486373,6.453379
42100,689766400,1.301890e+16,6.476312,6.486055,6.448346
42200,691404800,1.304983e+16,6.485224,6.490234,6.453495
42300,693043200,1.308075e+16,6.467323,6.478023,6.447271
42400,694681600,1.311168e+16,6.486340,6.482643,6.451819
42500,696320000,1.314260e+16,6.470613,6.480117,6.446073
42600,697958400,1.317352e+16,6.463094,6.477483,6.445508
42700,699596800,1.320445e+16,6.476807,6.476701,6.443980
42800,701235200,1.323537e+16,6.464589,6.475045,6.439465
42900,702873600,1.326629e+16,6.472362,6.469653,6.435932
43000,704512000,1.329722e+16,6.439676,6.476081,6.437081
43100,706150400,1.332814e+16,6.462370,6.464585,6.433302
43200,707788800,1.335907e+16,6.468926,6.467189,6.434274
43300,709427200,1.338999e+16,6.480109,6.470170,6.432407
43400,711065600,1.342091e+16,6.440552,6.467228,6.434142
43500,712704000,1.345184e+16,6.431627,6.456691,6.424994
43600,714342400,1.348276e+16,6.437136,6.460672,6.425766
43700,715980800,1.351369e+16,6.460801,6.457724,6.421045
43800,717619200,1.354461e+16,6.450883,6.455793,6.420569
43900,719257600,1.357553e+16,6.445392,6.452581,6.415669
44000,720896000,1.360646e+16,6.425991,6.447422,6.414703
44100,722534400,1.363738e+16,6.407574,6.439790,6.409556
44200,724172800,1.366830e+16,6.430547,6.448503,6.415050
44300,725811200,1.369923e+16,6.442664,6.440917,6.407517
44400,727449600,1.373015e+16,6.427456,6.439749,6.407299
44500,729088000,1.376108e+16,6.440655,6.438498,6.402772
44600,730726400,1.379200e+16,6.432419,6.429143,6.398461
44700,732364800,1.382292e+16,6.400062,6.438893,6.403354
44800,734003200,1.385385e+16,6.417269,6.443367,6.404599
44900,735641600,1.388477e+16,6.432415,6.427938,6.391626
45000,737280000,1.391569e+16,6.408377,6.428633,6.391534
45100,738918400,1.394662e+16,6.408596,6.424950,6.389099
45200,740556800,1.397754e+16,6.410384,6.425855,6.390086
45300,742195200,1.400847e+16,6.409009,6.430556,6.394906
45400,743833600,1.403939e+16,6.413068,6.422406,6.386260
45500,745472000,1.407031e+16,6.385432,6.423171,6.386953
45600,747110400,1.410124e+16,6.382841,6.416646,6.378901
45700,748748800,1.413216e+16,6.389806,6.412913,6.380986
45800,750387200,1.416308e+16,6.396162,6.414063,6.379846
45900,752025600,1.419401e+16,6.391335,6.407600,6.372744
