step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
146500,4800512000,6.384936e+18,3.624840,3.586094,3.580276
147000,4816896000,6.406728e+18,3.640115,3.585323,3.578103
147500,4833280000,6.428519e+18,3.617567,3.581541,3.577833
148000,4849664000,6.450311e+18,3.630715,3.582823,3.577408
148500,4866048000,6.472102e+18,3.625302,3.580309,3.574260
149000,4882432000,6.493894e+18,3.610377,3.578711,3.571327
149500,4898816000,6.515686e+18,3.616727,3.577959,3.572117
150000,4915200000,6.537477e+18,3.614517,3.576275,3.569666
150500,4931584000,6.559269e+18,3.624274,3.572424,3.567546
151000,4947968000,6.581060e+18,3.604575,3.575300,3.568499
151500,4964352000,6.602852e+18,3.607788,3.575563,3.568506
152000,4980736000,6.624643e+18,3.597324,3.571594,3.565607
152500,4997120000,6.646435e+18,3.596304,3.575429,3.566997
153000,5013504000,6.668227e+18,3.601221,3.572168,3.564187
153500,5029888000,6.690018e+18,3.596361,3.568988,3.561870
154000,5046272000,6.711810e+18,3.604444,3.564067,3.557993
154500,5062656000,6.733601e+18,3.596940,3.565995,3.557805
155000,5079040000,6.755393e+18,3.598922,3.562993,3.554946
155500,5095424000,6.777185e+18,3.603331,3.559806,3.553883
156000,5111808000,6.798976e+18,3.599905,3.562750,3.556248
156500,5128192000,6.820768e+18,3.601914,3.556896,3.550127
157000,5144576000,6.842559e+18,3.592987,3.557009,3.550423
157500,5160960000,6.864351e+18,3.602671,3.555985,3.549237
158000,5177344000,6.886143e+18,3.606221,3.550343,3.546425
158500,5193728000,6.907934e+18,3.591241,3.552060,3.548178
159000,5210112000,6.929726e+18,3.592609,3.554446,3.549129
159500,5226496000,6.951517e+18,3.586749,3.551074,3.546684
160000,5242880000,6.973309e+18,3.593098,3.553154,3.546725
160500,5259264000,6.995100e+18,3.588627,3.551948,3.546091
161000,5275648000,7.016892e+18,3.611132,3.544558,3.540809
161500,5292032000,7.038684e+18,3.594263,3.547997,3.543075
162000,5308416000,7.060475e+18,3.579690,3.544719,3.540059
162500,5324800000,7.082267e+18,3.579920,3.544699,3.539354
163000,5341184000,7.104058e+18,3.582821,3.541244,3.536620
163500,5357568000,7.125850e+18,3.589931,3.539552,3.535238
164000,5373952000,7.147642e+18,3.586533,3.539905,3.533888
164500,5390336000,7.169433e+18,3.571435,3.541358,3.535211
165000,5406720000,7.191225e+18,3.586888,3.541933,3.535939
165500,5423104000,7.213016e+18,3.572350,3.539898,3.532798
166000,5439488000,7.234808e+18,3.579977,3.537362,3.531478
166500,5455872000,7.256600e+18,3.585870,3.536218,3.529368
167000,5472256000,7.278391e+18,3.567135,3.537261,3.530771
167500,5488640000,7.300183e+18,3.575757,3.537268,3.530952
168000,5505024000,7.321974e+18,3.569859,3.532285,3.525371
168500,5521408000,7.343766e+18,3.569283,3.535033,3.526350
169000,5537792000,7.365558e+18,3.579195,3.532312,3.524605
169500,5554176000,7.387349e+18,3.562425,3.530718,3.523505
170000,5570560000,7.409141e+18,3.570272,3.526392,3.519848
170500,5586944000,7.430932e+18,3.565048,3.525159,3.518298
171000,5603328000,7.452724e+18,3.559938,3.522257,3.516287
171500,5619712000,7.474515e+18,3.568167,3.522190,3.515897
172000,5636096000,7.496307e+18,3.565302,3.523405,3.515717
172500,5652480000,7.518099e+18,3.559440,3.520108,3.514428
173000,5668864000,7.539890e+18,3.569351,3.520825,3.514864
173500,5685248000,7.561682e+18,3.552232,3.518252,3.513446
174000,5701632000,7.583473e+18,3.569292,3.519724,3.512751
174500,5718016000,7.605265e+18,3.554697,3.518859,3.511035
175000,5734400000,7.627057e+18,3.538652,3.518400,3.509579
175500,5750784000,7.648848e+18,3.558392,3.516853,3.509881
176000,5767168000,7.670640e+18,3.545138,3.516101,3.509678
176500,5783552000,7.692431e+18,3.572628,3.514730,3.506625
177000,5799936000,7.714223e+18,3.542876,3.511570,3.504059
177500,5816320000,7.736015e+18,3.549238,3.514554,3.506870
178000,5832704000,7.757806e+18,3.546746,3.510824,3.503822
178500,5849088000,7.779598e+18,3.549735,3.509432,3.502709
179000,5865472000,7.801389e+18,3.559813,3.509255,3.502343
179500,5881856000,7.823181e+18,3.537871,3.508537,3.501989
180000,5898240000,7.844973e+18,3.541687,3.505674,3.498748
180500,5914624000,7.866764e+18,3.549687,3.507131,3.498659
181000,5931008000,7.888556e+18,3.552017,3.505781,3.496592
181500,5947392000,7.910347e+18,3.540647,3.506297,3.498761
182000,5963776000,7.932139e+18,3.557395,3.503081,3.494931
182500,5980160000,7.953930e+18,3.537406,3.498832,3.492685
183000,5996544000,7.975722e+18,3.540333,3.499971,3.494736
183500,6012928000,7.997514e+18,3.539796,3.496950,3.491350
184000,6029312000,8.019305e+18,3.561252,3.508260,3.502745
184500,6045696000,8.041097e+18,3.553326,3.503594,3.495433
185000,6062080000,8.062888e+18,3.539011,3.505857,3.497145
185500,6078464000,8.084680e+18,3.528380,3.498023,3.489192
186000,6094848000,8.106472e+18,3.533064,3.494678,3.486889
186500,6111232000,8.128263e+18,3.548761,3.493503,3.485917
187000,6127616000,8.150055e+18,3.547548,3.490330,3.483307
187500,6144000000,8.171846e+18,3.531090,3.491484,3.484518
188000,6160384000,8.193638e+18,3.524785,3.488928,3.482484
188500,6176768000,8.215430e+18,3.532162,3.488197,3.482711
189000,6193152000,8.237221e+18,3.534772,3.487236,3.480582
189500,6209536000,8.259013e+18,3.527428,3.485998,3.478890
190000,6225920000,8.280804e+18,3.529017,3.485522,3.478513
190500,6242304000,8.302596e+18,3.525940,3.483577,3.477132
191000,6258688000,8.324388e+18,3.531126,3.482319,3.475618
191500,6275072000,8.346179e+18,3.517076,3.482297,3.474568
192000,6291456000,8.367971e+18,3.535249,3.482031,3.475964
192500,6307840000,8.389762e+18,3.538542,3.482621,3.474658
193000,6324224000,8.411554e+18,3.533789,3.480745,3.472244
193500,6340608000,8.433345e+18,3.526633,3.479065,3.472031
194000,6356992000,8.455137e+18,3.521630,3.479729,3.471674
194500,6373376000,8.476929e+18,3.510360,3.476472,3.469578
195000,6389760000,8.498720e+18,3.525408,3.479948,3.469611
195500,6406144000,8.520512e+18,3.507871,3.475432,3.467469
196000,6422528000,8.542303e+18,3.532217,3.474847,3.466186
196500,6438912000,8.564095e+18,3.523757,3.477283,3.469027
197000,6455296000,8.585887e+18,3.518628,3.474361,3.465908
197500,6471680000,8.607678e+18,3.537837,3.469480,3.462640
198000,6488064000,8.629470e+18,3.507149,3.469599,3.463115
198500,6504448000,8.651261e+18,3.520054,3.467826,3.460711
199000,6520832000,8.673053e+18,3.520742,3.464776,3.457832
199500,6537216000,8.694845e+18,3.501874,3.464498,3.459114
200000,6553600000,8.716636e+18,3.519823,3.489222,3.483617
200500,6569984000,8.738428e+18,3.536643,3.481384,3.476013
201000,6586368000,8.760219e+18,3.506593,3.473265,3.466713
201500,6602752000,8.782011e+18,3.511136,3.466871,3.462614
202000,6619136000,8.803802e+18,3.514503,3.467065,3.461080
202500,6635520000,8.825594e+18,3.492789,3.459053,3.454048
203000,6651904000,8.847386e+18,3.517891,3.459892,3.454069
203500,6668288000,8.869177e+18,3.492790,3.460139,3.453350
204000,6684672000,8.890969e+18,3.506812,3.460079,3.454391
204500,6701056000,8.912760e+18,3.511019,3.457514,3.452500
205000,6717440000,8.934552e+18,3.503562,3.454641,3.450967
205500,6733824000,8.956344e+18,3.498728,3.455633,3.452087
206000,6750208000,8.978135e+18,3.487863,3.452111,3.449015
206500,6766592000,8.999927e+18,3.498681,3.452272,3.448860
207000,6782976000,9.021718e+18,3.500904,3.451766,3.449061
207500,6799360000,9.043510e+18,3.483774,3.448990,3.446618
208000,6815744000,9.065302e+18,3.506453,3.447727,3.444062
208500,6832128000,9.087093e+18,3.476489,3.448507,3.442191
209000,6848512000,9.108885e+18,3.499120,3.451209,3.445077
209500,6864896000,9.130676e+18,3.487473,3.446840,3.441876
210000,6881280000,9.152468e+18,3.494502,3.446458,3.441964
210500,6897664000,9.174260e+18,3.486314,3.444267,3.439993
211000,6914048000,9.196051e+18,3.491642,3.444486,3.439778
211500,6930432000,9.217843e+18,3.491876,3.444672,3.440712
212000,6946816000,9.239634e+18,3.489717,3.441966,3.436570
212500,6963200000,9.261426e+18,3.478458,3.440868,3.435723
213000,6979584000,9.283217e+18,3.482991,3.441508,3.436625
213500,6995968000,9.305009e+18,3.492589,3.435776,3.431945
214000,7012352000,9.326801e+18,3.480706,3.441115,3.435538
214500,7028736000,9.348592e+18,3.484852,3.435195,3.431144
215000,7045120000,9.370384e+18,3.488979,3.435502,3.431315
215500,7061504000,9.392175e+18,3.491701,3.436100,3.429271
216000,7077888000,9.413967e+18,3.468514,3.434399,3.428856
216500,7094272000,9.435759e+18,3.480807,3.430632,3.426077
217000,7110656000,9.457550e+18,3.480566,3.430948,3.426738
217500,7127040000,9.479342e+18,3.474649,3.432503,3.426747
218000,7143424000,9.501133e+18,3.482596,3.430469,3.426085
218500,7159808000,9.522925e+18,3.484736,3.434116,3.425931
219000,7176192000,9.544717e+18,3.473925,3.432655,3.425178
219500,7192576000,9.566508e+18,3.471738,3.429639,3.423860
220000,7208960000,9.588300e+18,3.473055,3.431607,3.424345
220500,7225344000,9.610091e+18,3.471164,3.434500,3.426374
221000,7241728000,9.631883e+18,3.466392,3.430800,3.423306
221500,7258112000,9.653675e+18,3.466897,3.433954,3.428045
222000,7274496000,9.675466e+18,3.477473,3.430601,3.424011
222500,7290880000,9.697258e+18,3.472610,3.429972,3.423191
223000,7307264000,9.719049e+18,3.476299,3.428427,3.420465
